"","Province/State","Country/Region","date","CumConfirmed","CumDeaths","CumRecovered"
"235","Chhattisgarh","India",2020-03-04,0,0,0
"236","Chhattisgarh","India",2020-03-05,0,0,0
"237","Chhattisgarh","India",2020-03-06,0,0,0
"238","Chhattisgarh","India",2020-03-07,0,0,0
"239","Chhattisgarh","India",2020-03-08,0,0,0
"240","Chhattisgarh","India",2020-03-09,0,0,0
"241","Chhattisgarh","India",2020-03-10,0,0,0
"242","Chhattisgarh","India",2020-03-11,0,0,0
"243","Chhattisgarh","India",2020-03-12,0,0,0
"244","Chhattisgarh","India",2020-03-13,0,0,0
"245","Chhattisgarh","India",2020-03-14,0,0,0
"246","Chhattisgarh","India",2020-03-15,0,0,0
"247","Chhattisgarh","India",2020-03-16,0,0,0
"248","Chhattisgarh","India",2020-03-17,0,0,0
"249","Chhattisgarh","India",2020-03-18,0,0,0
"250","Chhattisgarh","India",2020-03-19,1,0,0
"251","Chhattisgarh","India",2020-03-20,1,0,0
"252","Chhattisgarh","India",2020-03-21,1,0,0
"253","Chhattisgarh","India",2020-03-22,1,0,0
"254","Chhattisgarh","India",2020-03-23,1,0,0
"255","Chhattisgarh","India",2020-03-24,1,0,0
"256","Chhattisgarh","India",2020-03-25,1,0,0
"257","Delhi","India",2020-01-22,0,0,0
"258","Delhi","India",2020-01-23,0,0,0
"259","Delhi","India",2020-01-24,0,0,0
"260","Delhi","India",2020-01-25,0,0,0
"261","Delhi","India",2020-01-26,0,0,0
"262","Delhi","India",2020-01-27,0,0,0
"263","Delhi","India",2020-01-28,0,0,0
"264","Delhi","India",2020-01-29,0,0,0
"265","Delhi","India",2020-01-30,0,0,0
"266","Delhi","India",2020-01-31,0,0,0
"267","Delhi","India",2020-02-01,0,0,0
"268","Delhi","India",2020-02-02,0,0,0
"269","Delhi","India",2020-02-03,0,0,0
"270","Delhi","India",2020-02-04,0,0,0
"271","Delhi","India",2020-02-05,0,0,0
"272","Delhi","India",2020-02-06,0,0,0
"273","Delhi","India",2020-02-07,0,0,0
"274","Delhi","India",2020-02-08,0,0,0
"275","Delhi","India",2020-02-09,0,0,0
"276","Delhi","India",2020-02-10,0,0,0
"277","Delhi","India",2020-02-11,0,0,0
"278","Delhi","India",2020-02-12,0,0,0
"279","Delhi","India",2020-02-13,0,0,0
"280","Delhi","India",2020-02-14,0,0,0
"281","Delhi","India",2020-02-15,0,0,0
"282","Delhi","India",2020-02-16,0,0,0
"283","Delhi","India",2020-02-17,0,0,0
"284","Delhi","India",2020-02-18,0,0,0
"285","Delhi","India",2020-02-19,0,0,0
"286","Delhi","India",2020-02-20,0,0,0
"287","Delhi","India",2020-02-21,0,0,0
"288","Delhi","India",2020-02-22,0,0,0
"289","Delhi","India",2020-02-23,0,0,0
"290","Delhi","India",2020-02-24,0,0,0
"291","Delhi","India",2020-02-25,0,0,0
"292","Delhi","India",2020-02-26,0,0,0
"293","Delhi","India",2020-02-27,0,0,0
"294","Delhi","India",2020-02-28,0,0,0
"295","Delhi","India",2020-02-29,0,0,0
"296","Delhi","India",2020-03-01,0,0,0
"297","Delhi","India",2020-03-02,1,0,0
"298","Delhi","India",2020-03-03,1,0,0
"299","Delhi","India",2020-03-04,1,0,0
"300","Delhi","India",2020-03-05,2,0,0
"301","Delhi","India",2020-03-06,3,0,0
"302","Delhi","India",2020-03-07,3,0,0
"303","Delhi","India",2020-03-08,3,0,0
"304","Delhi","India",2020-03-09,4,0,0
"305","Delhi","India",2020-03-10,4,0,0
"306","Delhi","India",2020-03-11,5,0,0
"307","Delhi","India",2020-03-12,6,0,0
"308","Delhi","India",2020-03-13,6,0,0
"309","Delhi","India",2020-03-14,7,1,1
"310","Delhi","India",2020-03-15,7,2,1
"311","Delhi","India",2020-03-16,7,2,1
"312","Delhi","India",2020-03-17,8,2,1
"313","Delhi","India",2020-03-18,9,2,1
"314","Delhi","India",2020-03-19,11,3,1
"315","Delhi","India",2020-03-20,16,5,1
"316","Delhi","India",2020-03-21,25,5,1
"317","Delhi","India",2020-03-22,28,5,1
"318","Delhi","India",2020-03-23,28,5,1
"319","Delhi","India",2020-03-24,29,6,1
"320","Delhi","India",2020-03-25,30,6,1
"321","Gujarat","India",2020-01-22,0,0,0
"322","Gujarat","India",2020-01-23,0,0,0
"323","Gujarat","India",2020-01-24,0,0,0
"324","Gujarat","India",2020-01-25,0,0,0
"325","Gujarat","India",2020-01-26,0,0,0
"326","Gujarat","India",2020-01-27,0,0,0
"327","Gujarat","India",2020-01-28,0,0,0
"328","Gujarat","India",2020-01-29,0,0,0
"329","Gujarat","India",2020-01-30,0,0,0
"330","Gujarat","India",2020-01-31,0,0,0
"331","Gujarat","India",2020-02-01,0,0,0
"332","Gujarat","India",2020-02-02,0,0,0
"333","Gujarat","India",2020-02-03,0,0,0
"334","Gujarat","India",2020-02-04,0,0,0
"335","Gujarat","India",2020-02-05,0,0,0
"336","Gujarat","India",2020-02-06,0,0,0
"337","Gujarat","India",2020-02-07,0,0,0
"338","Gujarat","India",2020-02-08,0,0,0
"339","Gujarat","India",2020-02-09,0,0,0
"340","Gujarat","India",2020-02-10,0,0,0
"341","Gujarat","India",2020-02-11,0,0,0
"342","Gujarat","India",2020-02-12,0,0,0
"343","Gujarat","India",2020-02-13,0,0,0
"344","Gujarat","India",2020-02-14,0,0,0
"345","Gujarat","India",2020-02-15,0,0,0
"346","Gujarat","India",2020-02-16,0,0,0
"347","Gujarat","India",2020-02-17,0,0,0
"348","Gujarat","India",2020-02-18,0,0,0
"349","Gujarat","India",2020-02-19,0,0,0
"350","Gujarat","India",2020-02-20,0,0,0
"351","Gujarat","India",2020-02-21,0,0,0
"352","Gujarat","India",2020-02-22,0,0,0
"353","Gujarat","India",2020-02-23,0,0,0
"354","Gujarat","India",2020-02-24,0,0,0
"355","Gujarat","India",2020-02-25,0,0,0
"356","Gujarat","India",2020-02-26,0,0,0
"357","Gujarat","India",2020-02-27,0,0,0
"358","Gujarat","India",2020-02-28,0,0,0
"359","Gujarat","India",2020-02-29,0,0,0
"360","Gujarat","India",2020-03-01,0,0,0
"361","Gujarat","India",2020-03-02,0,0,0
"362","Gujarat","India",2020-03-03,0,0,0
"363","Gujarat","India",2020-03-04,0,0,0
"364","Gujarat","India",2020-03-05,0,0,0
"365","Gujarat","India",2020-03-06,0,0,0
"366","Gujarat","India",2020-03-07,0,0,0
"367","Gujarat","India",2020-03-08,0,0,0
"368","Gujarat","India",2020-03-09,0,0,0
"369","Gujarat","India",2020-03-10,0,0,0
"370","Gujarat","India",2020-03-11,0,0,0
"371","Gujarat","India",2020-03-12,0,0,0
"372","Gujarat","India",2020-03-13,0,0,0
"373","Gujarat","India",2020-03-14,0,0,0
"374","Gujarat","India",2020-03-15,0,0,0
"375","Gujarat","India",2020-03-16,0,0,0
"376","Gujarat","India",2020-03-17,0,0,0
"377","Gujarat","India",2020-03-18,0,0,0
"378","Gujarat","India",2020-03-19,0,0,0
"379","Gujarat","India",2020-03-20,5,0,0
"380","Gujarat","India",2020-03-21,7,0,0
"381","Gujarat","India",2020-03-22,18,0,1
"382","Gujarat","India",2020-03-23,29,0,1
"383","Gujarat","India",2020-03-24,32,0,1
"384","Gujarat","India",2020-03-25,37,0,1
"385","Haryana","India",2020-01-22,0,0,0
"386","Haryana","India",2020-01-23,0,0,0
"387","Haryana","India",2020-01-24,0,0,0
"388","Haryana","India",2020-01-25,0,0,0
"389","Haryana","India",2020-01-26,0,0,0
"390","Haryana","India",2020-01-27,0,0,0
"391","Haryana","India",2020-01-28,0,0,0
"392","Haryana","India",2020-01-29,0,0,0
"393","Haryana","India",2020-01-30,0,0,0
"394","Haryana","India",2020-01-31,0,0,0
"395","Haryana","India",2020-02-01,0,0,0
"396","Haryana","India",2020-02-02,0,0,0
"397","Haryana","India",2020-02-03,0,0,0
"398","Haryana","India",2020-02-04,0,0,0
"399","Haryana","India",2020-02-05,0,0,0
"400","Haryana","India",2020-02-06,0,0,0
"401","Haryana","India",2020-02-07,0,0,0
"402","Haryana","India",2020-02-08,0,0,0
"403","Haryana","India",2020-02-09,0,0,0
"404","Haryana","India",2020-02-10,0,0,0
"405","Haryana","India",2020-02-11,0,0,0
"406","Haryana","India",2020-02-12,0,0,0
"407","Haryana","India",2020-02-13,0,0,0
"408","Haryana","India",2020-02-14,0,0,0
"409","Haryana","India",2020-02-15,0,0,0
"410","Haryana","India",2020-02-16,0,0,0
"411","Haryana","India",2020-02-17,0,0,0
"412","Haryana","India",2020-02-18,0,0,0
"413","Haryana","India",2020-02-19,0,0,0
"414","Haryana","India",2020-02-20,0,0,0
"415","Haryana","India",2020-02-21,0,0,0
"416","Haryana","India",2020-02-22,0,0,0
"417","Haryana","India",2020-02-23,0,0,0
"418","Haryana","India",2020-02-24,0,0,0
"419","Haryana","India",2020-02-25,0,0,0
"420","Haryana","India",2020-02-26,0,0,0
"421","Haryana","India",2020-02-27,0,0,0
"422","Haryana","India",2020-02-28,0,0,0
"423","Haryana","India",2020-02-29,0,0,0
"424","Haryana","India",2020-03-01,0,0,0
"425","Haryana","India",2020-03-02,0,0,0
"426","Haryana","India",2020-03-03,0,0,0
"427","Haryana","India",2020-03-04,0,0,0
"428","Haryana","India",2020-03-05,0,0,0
"429","Haryana","India",2020-03-06,0,0,0
"430","Haryana","India",2020-03-07,0,0,0
"431","Haryana","India",2020-03-08,0,0,0
"432","Haryana","India",2020-03-09,0,0,0
"433","Haryana","India",2020-03-10,0,0,0
"434","Haryana","India",2020-03-11,0,0,0
"435","Haryana","India",2020-03-12,0,0,0
"436","Haryana","India",2020-03-13,0,0,0
"437","Haryana","India",2020-03-14,0,0,0
"438","Haryana","India",2020-03-15,0,0,0
"439","Haryana","India",2020-03-16,0,0,0
"440","Haryana","India",2020-03-17,1,0,0
"441","Haryana","India",2020-03-18,3,0,0
"442","Haryana","India",2020-03-19,3,0,0
"443","Haryana","India",2020-03-20,3,0,0
"444","Haryana","India",2020-03-21,3,0,0
"445","Haryana","India",2020-03-22,7,0,0
"446","Haryana","India",2020-03-23,12,11,0
"447","Haryana","India",2020-03-24,14,11,0
"448","Haryana","India",2020-03-25,14,11,0
"449","Himachal Pradesh","India",2020-01-22,0,0,0
"450","Himachal Pradesh","India",2020-01-23,0,0,0
